Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.538897101789309,1.5388323075396964,1.5200149896716362,1.541216749611055,1.5389706461525021,1.5186748792719338,1.5322194106303768,1.5269328911319577,1.5274021312163106,1.5346430331850374
Rate of requests by circuit,1, ,1.786691616700123,1.805828926565518,1.7720721204529755,1.786258547635253,1.7916036341041317,1.775829554562468,1.7777481138922748,1.7660743152881337,1.7941928697411502,1.7931667026626916
Rate of requests by circuit,2, ,1.9267003819450161,1.948656364317175,1.9307853181995018,1.926081479476455,1.9187102882166092,1.9137672185941952,1.9254142408733288,1.9131911548264455,1.9322963873950352,1.933221744153603
Rate of requests by circuit,3, ,1.9710275723488242,1.9480550518254085,1.9378737083110378,1.9594268583649088,1.9920707566019615,1.9503851377060508,1.9808039136406221,1.9560894367905988,1.9666651987699129,1.9477976804257777
Rate of requests by circuit,4, ,1.9451996163253382,1.9028105333211236,1.9172192162466892,1.915406347645772,1.9254002143315845,1.9430947094560975,1.9327133016813731,1.9199810611777726,1.9276323391169832,1.9289209423169964


Maximum requests by circuit,0, ,13,13,12,14,12,13,13,13,12,14
Maximum requests by circuit,1, ,14,15,18,15,13,17,16,15,14,14
Maximum requests by circuit,2, ,16,19,16,19,18,17,17,17,18,20
Maximum requests by circuit,3, ,21,19,18,20,19,19,17,18,17,19
Maximum requests by circuit,4, ,20,21,22,22,20,26,19,22,20,19


Virtual hops,0, ,1.059114616838709,1.059796916133885,1.0550559463390021,1.0544207588623002,1.0589189777483154,1.05776784035933,1.0572731679808463,1.059003907215985,1.0602642125575181,1.0566605315759268
Virtual hops,1, ,1.079740182467275,1.076919263526309,1.0815678491689407,1.0788503103249985,1.077886132082023,1.0772234832340493,1.0828167617158442,1.0736348402066456,1.0706745304059078,1.0777978267766497
Virtual hops,2, ,1.120061396164733,1.1163656267104543,1.1182871707054818,1.1101371609574373,1.1174807351506342,1.118212421815864,1.11997808983169,1.1127834517907982,1.1105219173448475,1.1152283455157441
Virtual hops,3, ,1.1667886321487644,1.1630739361915055,1.1563579215007158,1.1607108847969687,1.1607414524781807,1.1726351046440497,1.1595598625071402,1.1636869885720582,1.1622106423489327,1.157501975651965
Virtual hops,4, ,1.211429839425482,1.2435975547838096,1.219234736182175,1.2178094785867994,1.2065766093207333,1.2115708819996165,1.2052396900976514,1.219951510253561,1.2154056103108415,1.2198206577231416


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,4, ,3,3,3,3,3,3,3,3,3,3


